region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled,Vendedor,Región,Ventas,Costos,Fecha_Venta,Metodo_Pago,Ganancia,Rentabilidad,Costo_Por_Venta
Switzerland,Historical,EV stock,Buses,BEV,2017,Vehicles,7.0,30262.0,307.0,3.3,154.0,18.91,60.0,195.44,1746.104989283894,2.0,280.0,50176.20596954577,Pedro,Norte,307,210.89261443263547,2024-09-19 22:05:04.313206,Efectivo,96.10738556736453,Baja,0.6869466268164022
Switzerland,Historical,EV sales,Buses,BEV,2017,Vehicles,2.0,61309.0,402.0,6.437718349746137,3954.0,635.8,54.0,134.33,1750.1428673367477,7.0,150.0,77957.0,Carlos,Oeste,133,106.37649547506165,2024-10-11 22:05:04.313206,Efectivo,26.623504524938355,Baja,0.7998232742485838
Switzerland,Historical,EV stock,Buses,FCEV,2017,Vehicles,10.0,65562.0,404.0,5.47,3070.0,496.11,46.20523318826472,101.49,1841.0,2.0,216.0,10882.0,Carlos,Norte,388,257.39707147636244,2024-09-23 22:05:04.313206,Efectivo,130.60292852363756,Media,0.6633945141143361
Switzerland,Historical,EV sales,Vans,BEV,2017,Vehicles,220.0,55208.92969404343,322.0,6.42937685394988,3374.0,449.4543893264702,29.0,114.36986716001934,2430.0,5.0,83.0,50168.151729412726,Carlos,Norte,259,160.14692053735902,2024-10-05 22:05:04.313206,Transferencia,98.85307946264098,Baja,0.6183278785226217
Switzerland,Historical,EV stock,Buses,PHEV,2017,Vehicles,35.0,54892.59539387839,317.0,4.27,1330.0,168.64,38.0,158.07346093810978,2208.0,3.0,127.0,86377.0,Pedro,Norte,434,348.5719663406081,2024-09-22 22:05:04.313206,Efectivo,85.42803365939187,Baja,0.8031612127663782
Switzerland,Historical,EV stock,Vans,BEV,2017,Vehicles,620.0,76422.0,112.0,9.99,3383.0,245.23168586424225,53.0,473.21,2016.0,6.0,184.0,85784.0,Pedro,Este,245,169.863491995575,2024-09-21 22:05:04.313206,Efectivo,75.136508004425,Baja,0.6933203754921429
Switzerland,Historical,EV sales,Cars,BEV,2017,Vehicles,4800.0,42595.0,383.0,8.11,708.0,108.47,41.0,107.05,1361.0,7.0,190.0,41576.0,Carlos,Oeste,489,360.50560485804414,2024-10-11 22:05:04.313206,Tarjeta de Crédito,128.49439514195586,Media,0.7372302757833213
Switzerland,Historical,EV stock,Cars,BEV,2017,Vehicles,16000.0,64026.0,423.9201976772072,2.07,663.5741731791968,126.08,97.0,245.57,2059.0,2.0,91.0,13613.0,Maria,Sur,229,164.6486932497908,2024-09-23 22:05:04.313206,Efectivo,64.3513067502092,Baja,0.7189899268549816
Switzerland,Historical,EV sales,Cars,FCEV,2017,Vehicles,1.0,55380.0,298.41072659366347,7.47,2896.0,311.61,58.0,215.61,1749.288052138456,5.0,186.7067552614625,68611.0,Luis,Sur,451,327.5391026199343,2024-10-05 22:05:04.313206,Transferencia,123.46089738006572,Media,0.726250781862382
Switzerland,Historical,EV stock,Cars,PHEV,2017,Vehicles,9000.0,75203.0,358.0,4.03,88.0,12.6,64.17776283531457,234.64,1514.0,6.0,185.4927826007161,46495.0,Maria,Oeste,327,264.6053477498553,2024-10-16 22:05:04.313206,Tarjeta de Crédito,62.3946522501447,Baja,0.8091906659016982
Switzerland,Historical,EV sales,Cars,PHEV,2017,Vehicles,3600.0,32404.0,281.0,10.57,2488.0,279.65,77.0,274.02,2296.0,7.0,201.0,13768.0,Maria,Sur,268,191.8909650383679,2024-09-24 22:05:04.313206,Efectivo,76.10903496163209,Baja,0.7160110635759996
Switzerland,Historical,EV stock,Cars,FCEV,2017,Vehicles,37.0,55119.26392323722,343.0,5.69,2800.0,384.16,94.0,274.05,1748.6080585752345,6.0,285.0,50168.266963185335,Maria,Este,308,257.3916005835418,2024-10-12 22:05:04.313206,Tarjeta de Crédito,50.60839941645821,Baja,0.8356870148816292
Switzerland,Historical,EV stock share,Vans,EV,2017,percent,0.170000001788139,63956.0,423.8194231125061,1.71,607.0,100.52,99.0,239.13,2342.0,2.0,210.0,89820.0,Pedro,Sur,217,157.2724415551027,2024-09-21 22:05:04.313206,Tarjeta de Crédito,59.72755844489731,Baja,0.724757795184805
Switzerland,Historical,EV sales share,Vans,EV,2017,percent,0.670000016689301,55079.00845339222,282.0,4.09,2613.0,294.75,72.51323857747403,336.88,2014.0,2.0,229.0,74322.0,Pedro,Oeste,386,333.3315060183836,2024-09-24 22:05:04.313206,Transferencia,52.66849398161639,Baja,0.8635531243999576
Switzerland,Historical,EV sales share,Cars,EV,2017,percent,2.70000004768372,66356.0,260.0,6.489637879629266,792.0,82.37,34.0,130.77,1126.0,2.0,280.0,50165.20479675033,Luis,Este,466,326.1272123454124,2024-10-02 22:05:04.313206,Efectivo,139.87278765458763,Media,0.6998438033163356
Switzerland,Historical,EV stock share,Cars,EV,2017,percent,0.540000021457672,69179.0,173.0,1.77,4664.0,475.6154127878903,64.0,369.94,1749.9650885787305,3.0,225.0,50163.71949294464,Luis,Norte,373,310.703287714729,2024-10-04 22:05:04.313206,Tarjeta de Crédito,62.296712285270985,Baja,0.8329846855622762
Switzerland,Historical,EV sales share,Buses,EV,2017,percent,0.25,55017.99080350167,287.0,3.85,1973.0,226.5,71.0,247.39,1039.0,6.0,233.0,21648.0,Luis,Norte,463,338.39530362279066,2024-10-03 22:05:04.314204,Efectivo,124.60469637720934,Media,0.7308753857943643
Switzerland,Historical,EV stock share,Buses,EV,2017,percent,0.490000009536743,38839.0,538.0,5.28,-811.5764577100249,34.22,33.0,61.34,1052.0,4.0,188.06095019995357,76169.0,Luis,Sur,109,83.4974110356252,2024-09-28 22:05:04.314204,Tarjeta de Crédito,25.502588964374795,Baja,0.7660312939048184
Switzerland,Historical,EV stock share,Buses,EV,2018,percent,0.589999973773956,46042.0,503.8808258412208,6.473431922243527,1408.0,306.94,95.0,174.31,1015.0,3.0,211.0,22406.0,Pedro,Sur,244,166.63155655275992,2024-09-29 22:05:04.314204,Transferencia,77.36844344724008,Baja,0.6829162153801636
Switzerland,Historical,EV sales share,Buses,EV,2018,percent,2.29999995231628,38419.0,226.0,6.553631645233889,1151.0,104.05,24.0,106.19,2364.0,3.0,293.0,68739.0,Pedro,Este,306,262.4709210873047,2024-10-11 22:05:04.314204,Tarjeta de Crédito,43.5290789126953,Baja,0.8577481081284467
Switzerland,Historical,EV stock share,Cars,EV,2018,percent,0.769999980926514,54854.37650145408,346.1582417395812,9.77,1119.0,150.39,20.0,64.14923435166992,1306.0,7.0,181.0,78699.0,Carlos,Este,450,315.0796130256791,2024-10-03 22:05:04.314204,Efectivo,134.92038697432088,Media,0.7001769178348425
Switzerland,Historical,EV sales share,Cars,EV,2018,percent,3.20000004768372,65119.0,358.0,11.61,3737.0,535.14,98.0,358.54915239874384,1452.0,3.0,133.0,6555.0,Carlos,Norte,371,231.13238963046183,2024-09-20 22:05:04.314204,Tarjeta de Crédito,139.86761036953817,Media,0.6229983547990885
Switzerland,Historical,EV sales share,Vans,EV,2018,percent,0.899999976158142,55171.195272402656,312.0,7.64,3167.0,395.24,36.0,115.38,1900.0,5.0,218.0,50168.19090109929,Ana,Oeste,409,323.9197061321197,2024-09-24 22:05:04.314204,Transferencia,85.0802938678803,Baja,0.7919797215944246
Switzerland,Historical,EV stock share,Vans,EV,2018,percent,0.259999990463257,39587.0,320.0,6.07,4057.7369952483687,567.42,65.0,259.707043128797,2280.0,4.487087260206183,102.0,61695.0,Ana,Sur,194,130.98678288895775,2024-10-18 22:05:04.314204,Efectivo,63.01321711104225,Baja,0.6751896025204007
Switzerland,Historical,EV stock,Cars,FCEV,2018,Vehicles,59.0,52736.0,235.0,6.74,2939.0,276.27,41.0,174.47,1748.305305314385,3.0,201.0,50168.96392734969,Maria,Norte,328,264.77369006310244,2024-10-01 22:05:04.314204,Tarjeta de Crédito,63.226309936897565,Baja,0.807236859948483
Switzerland,Historical,EV sales,Cars,PHEV,2018,Vehicles,4400.0,43536.0,343.0,7.54,155.0,21.27,68.68447279125603,274.05,1747.6915852363225,7.0,272.0,50172.20297965307,Maria,Sur,302,254.43845517835226,2024-10-06 22:05:04.314204,Tarjeta de Crédito,47.56154482164774,Baja,0.8425114409879214
Switzerland,Historical,EV stock,Cars,PHEV,2018,Vehicles,14000.0,55978.0,473.0,10.79,2758.0,521.81,57.4480010936804,112.05,1749.8962284778938,4.516137072722432,260.0,83003.0,Maria,Oeste,441,270.4360069308258,2024-09-27 22:05:04.314204,Tarjeta de Crédito,170.56399306917422,Media,0.6132335758068612
Switzerland,Historical,EV sales,Cars,FCEV,2018,Vehicles,22.0,37724.0,410.50448131562433,1.8,2249.0,390.43,62.02877073174386,182.4648866736378,1745.8719866475983,3.0,255.0,29286.0,Pedro,Este,456,380.27627120258904,2024-10-02 22:05:04.314204,Transferencia,75.72372879741096,Baja,0.8339391912337479
Switzerland,Historical,EV stock,Cars,BEV,2018,Vehicles,21000.0,65062.0,202.0,10.18,2577.0,208.22,56.550557321158735,314.1102587648941,1750.223328581717,4.0,266.0,60730.0,Pedro,Este,303,194.1773108664195,2024-10-13 22:05:04.314204,Tarjeta de Crédito,108.8226891335805,Media,0.6408492107802624
Switzerland,Historical,EV sales,Cars,BEV,2018,Vehicles,5100.0,67172.0,291.69692455890555,10.44,4661.0,544.4,38.0,130.14,2054.0,5.0,207.0,30456.0,Carlos,Norte,166,100.28596261714043,2024-10-17 22:05:04.314204,Tarjeta de Crédito,65.71403738285957,Baja,0.6041323049225327
Switzerland,Historical,EV stock,Vans,BEV,2018,Vehicles,1000.0,32650.0,572.0,1.95,2587.276002415553,591.22,97.0,169.58,2444.0,5.0,92.0,25649.0,Carlos,Este,102,83.80819227672633,2024-10-12 22:05:04.314204,Efectivo,18.19180772327367,Baja,0.8216489438894738
Switzerland,Historical,EV stock,Buses,PHEV,2018,Vehicles,35.0,45423.0,293.0,6.461559801273412,2445.0,273.00773215027976,74.0,252.56,1747.5121382752914,4.490326777160978,85.0,50171.25169102858,Pedro,Oeste,385,240.26313899514,2024-10-07 22:05:04.314204,Tarjeta de Crédito,144.73686100486,Media,0.6240601012860779
Switzerland,Historical,EV sales,Vans,BEV,2018,Vehicles,300.0,45367.0,332.0,7.89,1373.0,154.6606844357421,81.0,243.98,1110.0,6.0,298.0,50171.43836933855,Pedro,Sur,279,246.1182404503586,2024-10-16 22:05:04.314204,Tarjeta de Crédito,32.8817595496414,Baja,0.8821442310048695
Switzerland,Historical,EV stock,Buses,FCEV,2018,Vehicles,20.0,32498.0,269.0,6.5215170953983055,2522.274400027639,256.1552231112906,75.0,278.81,1259.0,6.0,136.0,50175.13106748381,Ana,Norte,425,314.40335522512316,2024-10-04 22:05:04.314204,Tarjeta de Crédito,110.59664477487684,Media,0.7397726005297015
Switzerland,Historical,EV sales,Buses,FCEV,2018,Vehicles,10.0,76630.0,414.0,5.59,3065.0,507.56,61.49590762683757,176.33,2087.0,3.0,178.0,89724.0,Pedro,Norte,454,297.35843670447656,2024-10-02 22:05:04.314204,Efectivo,156.64156329552344,Media,0.6549745301860718
Switzerland,Historical,EV sales,Buses,BEV,2018,Vehicles,18.0,55137.96982467116,316.0,11.83,2682.0,330.0232456761501,79.0,250.0,2334.0,6.0,112.0,19593.0,Carlos,Sur,370,256.3785226246529,2024-10-01 22:05:04.314204,Efectivo,113.62147737534713,Media,0.6929149260125753
Switzerland,Historical,EV stock,Buses,BEV,2018,Vehicles,17.0,50973.0,105.0,9.6,1048.0,44.02,35.0,333.33,1367.0,4.461668693659147,191.0,99423.0,Carlos,Sur,136,112.85190460893969,2024-10-15 22:05:04.314204,Tarjeta de Crédito,23.14809539106031,Baja,0.8297934162422036
Switzerland,Historical,EV charging points,EV,Publicly available fast,2018,charging points,740.0,51576.0,550.0,6.50187133230358,215.0,47.3,51.0,92.73,1300.0,3.0,187.12643649163704,61409.0,Ana,Este,259,172.83096785192527,2024-09-27 22:05:04.314204,Tarjeta de Crédito,86.16903214807473,Baja,0.6673010341773177
Switzerland,Historical,EV charging points,EV,Publicly available slow,2018,charging points,4400.0,73337.0,237.0,6.99,3836.0,363.65,34.0,143.46,1750.4266131906954,4.0,221.0,44924.0,Maria,Sur,324,268.1385462609587,2024-09-20 22:05:04.314204,Transferencia,55.86145373904128,Baja,0.8275881057436998
Switzerland,Historical,EV charging points,EV,Publicly available fast,2019,charging points,920.0,37206.0,546.0,4.13,2367.0,516.95,61.0,111.72,1746.53522968455,5.0,296.0,50173.73575605128,Carlos,Oeste,421,346.167620785445,2024-10-08 22:05:04.314204,Tarjeta de Crédito,74.83237921455498,Baja,0.8222508807255227
Switzerland,Historical,EV charging points,EV,Publicly available slow,2019,charging points,5400.0,56150.0,440.0,9.95,4465.0,785.84,26.0,59.09,1747.0539751765907,4.479331468720672,186.5763303989867,11658.0,Carlos,Oeste,134,84.11452492928552,2024-09-19 22:05:04.314204,Transferencia,49.88547507071448,Baja,0.6277203352931755
Switzerland,Historical,EV stock,Buses,BEV,2019,Vehicles,26.0,68557.0,304.0,8.95,4244.0,516.07,58.0,190.79,1749.9647025599038,4.49678968899398,108.0,50163.97279510908,Maria,Norte,310,198.9499520626283,2024-09-22 22:05:04.314204,Tarjeta de Crédito,111.05004793737169,Media,0.6417740389117043
Switzerland,Historical,EV sales,Buses,BEV,2019,Vehicles,10.0,73966.0,240.2764877453096,1.72,2557.856162942752,249.78193977223083,73.0,372.45,1842.0,5.0,140.0,95390.0,Ana,Sur,383,336.09552955771034,2024-09-25 22:05:04.314204,Efectivo,46.904470442289664,Baja,0.8775340197329251
Switzerland,Historical,EV stock,Buses,FCEV,2019,Vehicles,20.0,37497.0,140.0,6.576839726962107,4320.0,241.92,86.0,614.29,1775.0,7.0,283.0,10019.0,Ana,Norte,446,302.7661611452525,2024-10-12 22:05:04.314204,Efectivo,143.2338388547475,Media,0.6788478949445124
Switzerland,Historical,EV sales,Vans,BEV,2019,Vehicles,580.0,78271.0,205.0,6.395959609076701,3113.1101074965864,290.85,90.0,439.02,2062.0,4.0,185.09244506940567,2344.0,Pedro,Oeste,329,274.279224409247,2024-09-29 22:05:04.314204,Transferencia,54.72077559075302,Baja,0.8336754541314498
Switzerland,Historical,EV stock,Buses,PHEV,2019,Vehicles,35.0,39637.0,131.0,10.2,4993.0,261.63,99.0,755.73,1940.0,3.0,296.0,76128.0,Luis,Norte,385,239.4396419201956,2024-10-06 22:05:04.314204,Tarjeta de Crédito,145.5603580798044,Media,0.6219211478446639
Switzerland,Historical,EV stock,Vans,BEV,2019,Vehicles,1600.0,55345.62375866116,310.0,6.96,4429.0,549.2,24.0,77.42,1877.0,3.0,186.63125162011272,50167.92664084316,Carlos,Oeste,226,181.8676854594528,2024-09-28 22:05:04.314204,Efectivo,44.13231454054721,Baja,0.8047242719444814
Switzerland,Historical,EV sales,Cars,BEV,2019,Vehicles,13000.0,71510.0,437.0,7.78,2069.0,361.66,65.0,165.57394434527234,2332.0,4.525363585565574,152.0,27561.0,Carlos,Oeste,345,233.31534868354768,2024-09-25 22:05:04.314204,Tarjeta de Crédito,111.68465131645232,Media,0.6762763729957904
Switzerland,Historical,EV stock,Cars,BEV,2019,Vehicles,34000.0,55452.81799809906,555.0,5.05,5129.804147301851,972.58,64.84751772076856,85.21039853350862,1318.0,4.0,186.58483720043205,26715.0,Carlos,Sur,265,214.72540906787924,2024-10-02 22:05:04.314204,Tarjeta de Crédito,50.27459093212076,Baja,0.810284562520299
Switzerland,Historical,EV sales,Cars,FCEV,2019,Vehicles,25.0,75466.0,403.0,6.403978752716679,3860.0,588.040097582385,79.0,196.03,1805.0,2.0,229.0,3990.0,Ana,Oeste,371,319.6290661516826,2024-09-26 22:05:04.314204,Tarjeta de Crédito,51.37093384831741,Baja,0.8615338710287941
Switzerland,Historical,EV stock,Cars,PHEV,2019,Vehicles,16000.0,35019.0,386.0,4.05,1120.0,189.4017555113672,52.0,134.72,2241.0,3.0,215.0,30319.0,Pedro,Este,170,146.06340940213695,2024-10-16 22:05:04.314204,Transferencia,23.936590597863045,Baja,0.8591965258949232
Switzerland,Historical,EV sales,Trucks,BEV,2019,Vehicles,36.0,55022.09780419072,383.0,6.18,2313.0,354.35,75.0,195.82,1325.0,4.0,149.0,78489.0,Ana,Oeste,160,104.0333576944102,2024-10-17 22:05:04.314204,Transferencia,55.9666423055898,Baja,0.6502084855900637
Switzerland,Historical,EV sales,Cars,PHEV,2019,Vehicles,4300.0,55214.09519708465,205.53971657277256,11.2,3464.0,321.46,67.82445881216962,366.38,1748.5045251754843,2.0,186.6628335829145,50168.131556748594,Ana,Sur,252,202.21802778505477,2024-10-14 22:05:04.314204,Efectivo,49.78197221494523,Baja,0.8024524912105349
Switzerland,Historical,EV stock,Cars,FCEV,2019,Vehicles,84.0,57973.0,127.0,3.72,1745.3952271294504,6.05,93.39230592418394,566.93,1750.6313160501888,5.0,283.0,91733.0,Ana,Norte,474,285.2571581640579,2024-10-15 22:05:04.314204,Tarjeta de Crédito,188.7428418359421,Media,0.6018083505570841
Switzerland,Historical,EV stock share,Vans,EV,2019,percent,0.409999996423721,44366.0,226.0,9.93,947.0,85.61,50.41112532468006,269.91,1776.0,4.49804894518144,187.5689264151597,69213.0,Pedro,Sur,440,290.8786745181141,2024-09-29 22:05:04.314204,Efectivo,149.1213254818859,Media,0.6610878966320776
Switzerland,Historical,EV sales share,Vans,EV,2019,percent,1.60000002384186,57270.0,350.0,6.45262724314319,4205.0,588.7,60.20061847195685,216.09578457681428,1747.518128588574,4.0,203.0,19565.0,Pedro,Oeste,172,149.86488387253263,2024-09-30 22:05:04.314204,Efectivo,22.13511612746737,Baja,0.8713074643751897
Switzerland,Historical,EV sales share,Cars,EV,2019,percent,5.59999990463257,36165.0,257.0,6.560831046761776,2275.0,233.87,67.0,260.7,2041.0,4.540659276057184,281.0,75735.0,Pedro,Oeste,335,290.39177275687234,2024-09-27 22:05:04.314204,Efectivo,44.60822724312766,Baja,0.8668411127070816
Switzerland,Historical,EV stock share,Cars,EV,2019,percent,1.10000002384186,54877.91952184336,245.0,7.91,978.0,95.84,47.0,191.84,2495.0,4.564924874976881,248.0,50168.65529856518,Carlos,Este,429,309.0231440529791,2024-09-20 22:05:04.314204,Transferencia,119.97685594702091,Media,0.7203336691211634
Switzerland,Historical,EV sales share,Buses,EV,2019,percent,1.29999995231628,54913.71754237275,598.0,1.08,1380.6053289339077,447.3,35.0,58.53,1413.0,7.0,127.0,50168.55362423023,Carlos,Oeste,276,210.56655390541644,2024-10-18 22:05:04.314204,Efectivo,65.43344609458356,Baja,0.7629222967587552
Switzerland,Historical,EV stock share,Buses,EV,2019,percent,0.680000007152557,40417.0,130.0,6.500535679154493,3860.0,323.6740197568318,62.0,476.92,1293.0,5.0,104.0,50172.524426884775,Maria,Oeste,450,341.3566460690549,2024-09-30 22:05:04.314204,Efectivo,108.64335393094512,Media,0.7585703245978997
Switzerland,Historical,EV sales share,Trucks,EV,2019,percent,0.790000021457672,54813.03305281416,183.0,2.26,615.0,45.02,94.0,513.66,1800.0,2.0,186.8529637801284,61614.0,Pedro,Oeste,192,119.71266512269978,2024-09-19 22:05:04.314204,Tarjeta de Crédito,72.28733487730022,Baja,0.623503464180728
Switzerland,Historical,EV sales share,Trucks,EV,2020,percent,0.959999978542328,38706.0,345.0,7.21,4171.0,584.5941405689634,36.0,104.35,2169.0,2.0,274.0,93017.0,Maria,Oeste,178,157.91556230576074,2024-10-04 22:05:04.314204,Tarjeta de Crédito,20.084437694239256,Baja,0.8871660803694423
Switzerland,Historical,EV stock share,Buses,EV,2020,percent,1.0,56577.0,470.0,5.83,1391.1065942891066,298.73,59.0,125.53,1749.0322782721896,5.0,95.0,50168.05873551553,Pedro,Este,230,159.1939012781932,2024-09-19 22:05:04.314204,Transferencia,70.80609872180679,Baja,0.6921473968617096
Switzerland,Historical,EV sales share,Buses,EV,2020,percent,3.29999995231628,32364.0,434.0,3.99,3725.0,646.66,49.0,112.9,2241.0,4.0,77.0,12287.0,Ana,Sur,357,275.9692784313624,2024-09-29 22:05:04.314204,Efectivo,81.0307215686376,Baja,0.7730231888833681
Switzerland,Historical,EV stock share,Cars,EV,2020,percent,1.79999995231628,66975.0,377.0,3.58,2550.971598795133,377.7444144474942,64.0,169.76,1685.0,2.0,226.0,30169.0,Ana,Sur,418,255.38476029447207,2024-10-07 22:05:04.314204,Transferencia,162.61523970552793,Media,0.6109683260633303
Switzerland,Historical,EV sales share,Cars,EV,2020,percent,14.0,65183.0,426.0,6.446650140927346,4538.0,773.28,25.0,58.69,1086.0,2.0,275.0,8825.0,Luis,Norte,216,185.539574181974,2024-10-03 22:05:04.314204,Tarjeta de Crédito,30.46042581802601,Baja,0.8589795101017315
Switzerland,Historical,EV sales share,Vans,EV,2020,percent,2.79999995231628,30182.0,360.0,6.524186142813162,3769.0,542.74,20.0,55.56,1745.4532551483994,4.522481443252184,164.0,50175.62274576755,Carlos,Este,382,327.18550054865057,2024-10-12 22:05:04.314204,Tarjeta de Crédito,54.814499451349434,Baja,0.8565065459388759
Switzerland,Historical,EV stock share,Vans,EV,2020,percent,0.579999983310699,72544.0,111.0,8.18,2357.9376989620987,73.08,21.0,189.19,2305.0,3.0,179.0,3270.0,Luis,Norte,150,121.48799493489562,2024-09-23 22:05:04.314204,Efectivo,28.512005065104375,Baja,0.8099199662326375
Switzerland,Historical,EV stock,Cars,FCEV,2020,Vehicles,84.0,35845.0,293.0,10.22,3509.34934618146,435.52,63.0,215.02,1144.0,7.0,281.0,50175.0,Maria,Este,246,186.2896404735712,2024-10-12 22:05:04.314204,Efectivo,59.71035952642879,Baja,0.7572749612746797
Switzerland,Historical,EV sales,Cars,PHEV,2020,Vehicles,14000.0,55003.86419111017,157.11049057599342,6.66,2081.0,92.16777068337932,96.0,548.57,1306.0,6.0,123.0,68431.0,Ana,Oeste,347,208.53608795921699,2024-10-13 22:05:04.314204,Transferencia,138.46391204078301,Media,0.6009685531965907
Switzerland,Historical,EV sales,Trucks,BEV,2020,Vehicles,38.0,51995.0,385.0,5.29,3193.0,491.72,42.0,121.2760445237008,1542.0,4.495525151512696,186.9172142254097,26603.0,Carlos,Oeste,424,340.0255406797033,2024-10-16 22:05:04.314204,Efectivo,83.97445932029672,Baja,0.8019470299049606
Switzerland,Historical,EV stock,Cars,PHEV,2020,Vehicles,30000.0,55307.61777222045,432.0,4.23,4098.0,708.13,59.0,151.02838590668813,2362.0,7.0,170.0,50167.99728002018,Ana,Norte,427,256.40112295138584,2024-10-15 22:05:04.314204,Efectivo,170.59887704861416,Media,0.6004710139376718
Switzerland,Historical,EV stock,Cars,BEV,2020,Vehicles,54000.0,34268.0,274.0,6.507739306643972,1285.0,140.84,40.0,145.99,1748.0156951746967,2.0,91.0,95570.0,Ana,Oeste,314,265.6893996338768,2024-09-29 22:05:04.314204,Transferencia,48.3106003661232,Baja,0.8461445848212638
Switzerland,Historical,EV sales,Cars,BEV,2020,Vehicles,20000.0,59848.0,472.0,7.76,3018.0,569.8,70.0,148.31,2302.0,4.5004733940371855,141.0,1082.0,Luis,Norte,339,222.0210151082288,2024-10-02 22:05:04.314204,Tarjeta de Crédito,116.9789848917712,Media,0.6549292481068696
Switzerland,Historical,EV sales,Trucks,FCEV,2020,Vehicles,20.0,41200.0,192.0,11.54,2208.0,169.57,70.0,364.58,1328.0,4.4830476367475045,274.0,86015.0,Maria,Este,252,159.91106001369332,2024-09-24 22:05:04.314204,Tarjeta de Crédito,92.08893998630668,Baja,0.634567698467037
Switzerland,Historical,EV stock,Vans,BEV,2020,Vehicles,2400.0,52681.0,416.0,9.13,3509.0,583.9,87.0,209.13,1747.4026581720802,2.0,299.0,28287.0,Carlos,Sur,171,124.82675062004746,2024-09-20 22:05:04.314204,Tarjeta de Crédito,46.17324937995254,Baja,0.7299809977780554
Switzerland,Historical,EV stock,Buses,PHEV,2020,Vehicles,35.0,50891.0,563.0,4.01,2532.1347729192885,581.8247054119265,71.0,126.11,2343.0,5.0,187.0925040496298,50169.588433427234,Maria,Este,307,220.32340075808688,2024-10-02 22:05:04.314204,Efectivo,86.67659924191312,Baja,0.717665800514941
Switzerland,Historical,EV sales,Vans,BEV,2020,Vehicles,780.0,78640.0,528.7866596722534,7.55,3948.0,799.08,71.42369165840746,148.22,1750.9153433746876,7.0,250.0,41767.0,Carlos,Norte,277,222.50911729411547,2024-10-03 22:05:04.314204,Tarjeta de Crédito,54.49088270588453,Baja,0.8032820118921136
Switzerland,Historical,EV stock,Vans,PHEV,2020,Vehicles,9.0,67282.0,375.0,5.29,633.0,112.38482808635008,20.0,53.33,1432.0,4.0,121.0,72625.0,Maria,Norte,277,179.76563980111374,2024-10-07 22:05:04.314204,Transferencia,97.23436019888626,Baja,0.6489734288848872
Switzerland,Historical,EV sales,Vans,PHEV,2020,Vehicles,9.0,77543.0,555.0,10.02,2282.0,506.6,36.0,64.86,1580.0,4.0,185.2437801061363,50161.58147688149,Maria,Oeste,327,243.87273574327716,2024-09-28 22:05:04.314204,Tarjeta de Crédito,83.12726425672284,Baja,0.7457881827011534
Switzerland,Historical,EV stock,Buses,FCEV,2020,Vehicles,20.0,46945.0,446.0,9.12,1439.0,256.72,85.0,239.63182117462688,1747.868077498208,2.0,291.0,50170.95790487831,Ana,Este,328,216.60806233200623,2024-10-04 22:05:04.314204,Efectivo,111.39193766799377,Media,0.6603904339390434
Switzerland,Historical,EV sales,Buses,BEV,2020,Vehicles,22.0,54161.0,470.0,8.17,4288.0,806.14,36.0,43.20544468114829,1351.0,2.0,221.0,50168.29485250204,Pedro,Oeste,188,132.30128850203022,2024-10-03 22:05:04.314204,Efectivo,55.69871149796978,Baja,0.7037302579895225
Switzerland,Historical,EV stock,Buses,BEV,2020,Vehicles,48.0,70189.0,497.0,6.29,65.0,12.92,51.0,102.62,2178.0,6.0,257.0,30947.0,Luis,Norte,293,243.8694505155223,2024-10-15 22:05:04.314204,Efectivo,49.13054948447771,Baja,0.832318943738984
Switzerland,Historical,EV charging points,EV,Publicly available fast,2020,charging points,1000.0,49187.0,513.0,5.6,4453.0,913.76,99.0,192.98,2457.0,6.0,122.0,6416.0,Maria,Sur,390,274.57134808164926,2024-10-05 22:05:04.314204,Transferencia,115.42865191835074,Media,0.7040290976452546
Switzerland,Historical,EV charging points,EV,Publicly available slow,2020,charging points,6700.0,58434.0,473.0,3.43,3104.0,587.28,71.0,150.11,2337.0,2.0,261.0,55909.0,Ana,Oeste,241,165.91632481668734,2024-10-14 22:05:04.314204,Transferencia,75.08367518331266,Baja,0.6884494805671674
Switzerland,Historical,EV charging points,EV,Publicly available fast,2021,charging points,1900.0,46265.0,109.0,3.43,2871.0,125.18,81.56649155295233,513.76,1469.0,4.0,96.0,46135.0,Pedro,Oeste,337,260.4727623863899,2024-10-01 22:05:04.314204,Tarjeta de Crédito,76.52723761361011,Baja,0.7729162088616911
Switzerland,Historical,EV charging points,EV,Publicly available slow,2021,charging points,8200.0,55177.39056442408,489.0,4.08,3279.0,592.0621384104691,96.0,196.32,1223.0,5.0,118.0,50168.15795184315,Pedro,Este,197,138.10455788832942,2024-09-25 22:05:04.314204,Efectivo,58.895442111670576,Baja,0.7010383649153777
Switzerland,Historical,EV stock,Buses,BEV,2021,Vehicles,91.0,43476.0,567.0,2.02,843.0,191.19,85.0,149.91,1466.0,5.0,245.0,19541.0,Luis,Este,182,121.13850373834555,2024-09-25 22:05:04.314204,Tarjeta de Crédito,60.86149626165445,Baja,0.665596174386514
